name,rating,place_id,tags,website,place_links,territory_id,description,locationYX
Aşiyan Museum,4.8,697189,"3,4,6",https://tr.wikipedia.org/wiki/A%C5%9Fiyan_M%C3%BCzesi,"https://www.google.com/maps/place/%C4%B0BB+A%C5%9Fiyan+M%C3%BCzesi/@41.0826125,29.0509866,17z/data=!3m1!4b1!4m6!3m5!1s0x14cac9f8e1c2e501:0x98f0559b1e01d833!8m2!3d41.0826085!4d29.0535615!16s%2Fm%2F0g9y5mm?entry=ttu",0,"Aşiyan Museum is the house where poet Tevfik Fikret lived between 1906-1915 and has been serving as a museum since 1945. The belongings of Tevfik Fikret and his family, as well as the belongings of important artists of the Tanzimat Literature and especially the Literature-ı Cedide period, are exhibited.","41.08277829809299,29.053518580728614"
Painting Museum,4.7,711495,"2,4,6",https://www.millisaraylar.gov.tr/Lokasyon/11/resim-muzesi,"https://www.google.com/maps/place/Resim+M%C3%BCzesi/@41.0396788,29.0001257,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab79eed5bc58b:0x60ade2ed5d8f2d0d!8m2!3d41.0396748!4d29.0027006!16s%2Fg%2F11b7kf8kdw?entry=ttu",0,"National Palaces Painting Museum is a museum affiliated with the National Palaces Administration, which was opened in 2014 in the Crown Prince's Office of Dolmabahçe Palace.","41.039909447031754,29.002668409562077"
Palace Collections Museum,4.3,342528,"2,3,4,6",https://www.millisaraylar.gov.tr/Lokasyon/15/saray-koleksiyonlari-muzesi,"https://www.google.com/maps/place/Saray+Koleksiyonlar%C4%B1+M%C3%BCzesi/@41.0412195,29.0015359,17z/data=!3m2!4b1!5s0x14cab79f3ca752a1:0x19c170c26d723129!4m6!3m5!1s0x14cab775fa320315:0xa28b699271b32a5!8m2!3d41.0412155!4d29.0041108!16s%2Fg%2F1hc3l13sz?entry=ttu",0,"Palace Collections Museum is a museum exhibiting everyday life artifacts of the Ottoman imperial family. Prior to functioning as Palace Collections Museum, the structure was the kitchen of the Dolmabahçe Palace built in the mid-nineteenth century by Ottoman sultan Abdülmecid I. Indeed, remains of the nineteenth-century kitchen are still visible in the museum. ","41.04134494466144,29.004153711411448"
Besiktas JK Museum,4.8,191771,"4,19",https://bjk.com.tr/tr/besiktas-jk-muze,"https://www.google.com/maps/place/Be%C5%9Fikta%C5%9F+JK+Stadyum+Turu+%26+M%C3%BCzesi/@41.0386353,28.9926109,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab776e0fda58f:0x4fcab85cedd790bd!8m2!3d41.0386313!4d28.9951858!16s%2Fg%2F11gbkrrp_v?entry=ttu",0,"Beşiktaş JK Museum, which is the first sports museum in Turkey in the name of sports history and culture, was opened as Turkey's first private sports museum in İnönü Stadium on December 11, 2001. Besiktas JK, which has witnessed the sports history of our country, aims to take its guests on a pleasant journey in the digital world with its applications based on visitor experience, while transforming its 121-year history into an object of knowledge with its contemporary exhibitions prepared to serve as a source for today's sports culture.","41.03882956368591,28.99520725767128"
Yıldız Palace Museum,4.2,196623,"2,3,4,7",https://www.millisaraylar.gov.tr/Lokasyon/5/yildiz-sarayi,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7bd125beb5f:0x7af33e6b5e9ecc69?sa=X&ved=1t:8290&ictx=111,0,"Yıldız Palace was built for the first time by Sultan III. It was built for Selim's mother, Mihrişah Sultan, especially for the Ottoman sultan II. The palace was used as the main palace of the Ottoman Empire during the reign of Abdulhamid. Today, it is located in Beşiktaş district.","41.05028375720508,29.011556999999996"
Fire Museum,4.4,331044,4,https://itfaiye.ibb.gov.tr/tr/itfaiye-muzesi.html,"https://www.google.com/maps/place/%C4%B0BB+%C4%B0tfaiye+M%C3%BCzesi/@41.0438763,29.0115498,17z/data=!4m14!1m7!3m6!1s0x14cab7bcce5c626b:0x23a290ac181e3408!2zxLBCQiDEsHRmYWl5ZSBNw7x6ZXNp!8m2!3d41.0438844!4d29.0115498!16s%2Fg%2F11c6dx4whx!3m5!1s0x14cab7bcce5c626b:0x23a290ac181e3408!8m2!3d41.0438844!4d29.0115498!16s%2Fg%2F11c6dx4whx?entry=ttu",0,"It is also important to tell our people about the adventure of our fire brigade, which was one of the indispensable organizations of the Ottoman Empire from the first quarter of the 18th century until the establishment of the Republic, and its fight against fire, which has continued from four centuries ago to the present day, and our historical awareness. Considering all this, in the collection of the Fire Museum; In addition to his very different works, each of which can be considered unique in their own field, from the first ""Çardaklı Pump"" of Davud-u Hakiki in 1714 to the ""Neighborhood Pumps"" used in the 1800s and the ""Steam and Trolley Pumps"" used in later years, the mise-en-scène of the neighborhood pumps, Artifacts that can be considered in the first place, such as clothes from the military fire department period, candle lanterns, carbide torches, chief fire axes, cloth cistern, leather buckets, various paintings and photographs of some fires that took place in Istanbul, are today in its new building in Istanbul / Beşiktaş District (Kılıç Ali Pasha Water Cistern) is offered to the service of our people.","41.044009822186,29.01153907116434"
Dolmabahce Palace,4.7,229438,"2,3,4,6,7,9",https://www.millisaraylar.gov.tr/Lokasyon/3/dolmabahce-sarayi,"https://www.google.com/maps/place/Dolmabah%C3%A7e+Saray%C4%B1/@41.0391683,28.9978845,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab7761a3b7de3:0xdcd33e38cf3b830b!8m2!3d41.0391643!4d29.0004594!16zL20vMDJxYmZt?entry=ttu",0,"Dolmabahçe Palace, located in Istanbul, Turkey, is a magnificent symbol of Ottoman splendor. Built in the mid-19th century, it combines European Neoclassical, Baroque, and Ottoman architectural styles. Positioned along the Bosphorus, it offers stunning views. Lavishly adorned with marble, chandeliers, and luxurious furnishings, it served as the Ottoman administrative center before becoming a republic. Today, it's a popular tourist destination, celebrated for its beauty and historical importance.","41.039330192801955,29.000513044178206"
Grand Mecidiye Mosque,4.8,152774,"1,2,3,5",https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_Mecidiye_Camii,"https://www.google.com/maps/place/Mecidiye,+B%C3%BCy%C3%BCk+Mecidiye+Cami,+34347+Be%C5%9Fikta%C5%9F%2F%C4%B0stanbul/@41.0472965,29.0241906,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab7c8ebc1e725:0x571a5f186ae45a05!8m2!3d41.0472925!4d29.0267655!16s%2Fg%2F11bymy_y2f?entry=ttu",0,"The mosque was built by Sultan Abdülmecid in 1853 by architect Nigoğos Balyan of Armenian origin. As in all sultan mosques, it consists of two parts: the harim and the hünkar section. Wide and high windows are arranged to carry the changing lights of the Bosphorus into the mosque .","41.04747048064732,29.026722580726748"
Dolmabahçe Clock Tower,4.7,106188,"1,3,7",https://tr.wikipedia.org/wiki/Dolmabah%C3%A7e_Saat_Kulesi,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7776d41a223:0x2e6bd8b979ad4748?sa=X&ved=1t:8290&ictx=111,0,"The Dolmabahçe Clock Tower is a prominent landmark located in Istanbul, Turkey. Situated near the entrance of Dolmabahçe Palace, it stands as a symbol of the late Ottoman architecture. Built in the 19th century during the reign of Sultan Abdulhamid II, the tower showcases a fusion of European neo-baroque and Ottoman architectural styles. Its intricate design and prominent clock face make it a notable feature of Istanbul's skyline, attracting tourists and history enthusiasts alike.","41.037858596510915,28.99632230000001"
Yıldız Hamidiye Mosque,4.2,776089,"1,2,3,5",https://tr.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z_Camii,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7a546d3402d:0xeb1a17867016e023?sa=X&ved=1t:8290&ictx=111,0,"Yıldız Hamidiye Mosque or Yıldız Mosque is located in the northern part of Barbaros Boulevard in Beşiktaş, on the road to Yıldız Palace. Although its real name is Hamidiye, it is better known as Yıldız Mosque.","41.05168636373972,29.009377384401752"
Yıldız Chalet,4.5,929604,"2,3,4,7",https://en.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z_Palace,"https://www.google.com/maps/place/%C5%9Eale+K%C3%B6%C5%9Fk%C3%BC+M%C3%BCze+Giri%C5%9Fi/@41.0600836,28.9985893,13.89z/data=!4m14!1m7!3m6!1s0x14cab7b1803840db:0x41196d2681998799!2zxZ5hbGUgS8O2xZ9rw7wgTcO8emUgR2lyacWfaQ!8m2!3d41.0540242!4d29.0137954!16s%2Fg%2F11fy1k1grd!3m5!1s0x14cab7b1803840db:0x41196d2681998799!8m2!3d41.0540242!4d29.0137954!16s%2Fg%2F11fy1k1grd?hl=tr&entry=ttu",0,"Yıldız Palace is a vast complex of former imperial Ottoman pavilions and villas in Beşiktaş, Istanbul, Turkey, built in the 19th and early 20th centuries. It was used as a residence by the sultan and his court in the late 19th century","41.055644838742744,29.014024256155945"
Sinan Pasha Mosque,4.1,739809,"1,2,3,5",https://tr.wikipedia.org/wiki/Sinan_Pa%C5%9Fa_Camii_(Be%C5%9Fikta%C5%9F),https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7a209d01347:0xb3adb186124850b3?sa=X&ved=1t:8290&ictx=111,0,"In Cairo, 16th century. The mosque was built in the second half of the century . The mosque, located on Câmiussinâniyye street in the Bulak district, was built by the Egyptian Governor Koca Sinan Pasha in 979 (1571). It is in a large garden surrounded by walls near the Nile river. The eastern one of the two garden entrances was demolished in 1902.","41.04275178370639,29.006325657970823"
Dzınunt Surp Asdvadzadzni Armenian Church ,4.4,360880,"1,2,3,5",https://tr.wikipedia.org/wiki/Dz%C4%B1nunt_Surp_Asdvadzadzni_Kilisesi,"https://www.google.com/maps/place/Asdvazazin+Ermeni+Kilisesi/@41.0454614,29.0034022,16.22z/data=!4m6!3m5!1s0x14cab7a187448c15:0x4ffe6d10d81374f2!8m2!3d41.0446202!4d29.0051461!16s%2Fg%2F1vp177n1?hl=tr&entry=ttu",0,"Dzınunt Surp Asdvadzadzni Armenian Church is an Armenian church located in Sakızağacı district of Bakırköy district of  Istanbul province in Turkey . The church, built by Hovahannes Dadyan in 1844, was repaired by decree in 1847 . The church, which was renovated in 1999, was commissioned by Istanbul Armenian Patriarch II. It was opened for worship by Mesrob . Members of the Dadyan family are buried in the church garden .","41.04494115288159,29.00503008030806"
Çırağan Palace,4.7,152392,"1,2,3,4,7",https://en.wikipedia.org/wiki/%C3%87%C4%B1ra%C4%9Fan_Palace,"https://www.google.com/maps/place/%C3%87%C4%B1ra%C4%9Fan+Saray%C4%B1/@41.0434694,29.0156754,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab7bc74ac825b:0x2c0d68b195b12d34!8m2!3d41.0434694!4d29.0156754!16s%2Fg%2F11b7hfffb4?hl=tr&entry=ttu",0,"The palace, built by Sultan Abdulaziz to replace the old Çırağan Palace which was at the same location, was designed by the Armenian palace architect Nigoğayos Balyan and constructed by his sons Sarkis and Hagop Balyan between 1863 and 1867, during a period in which all Ottoman sultans built their own palaces rather than using those of their ancestors; Çırağan Palace is the last example of this tradition. The inner walls and the roof were made of wood, the outer walls of colorful marble. A beautiful marble bridge connects the palace to the Yıldız Palace on the hill behind. A very high garden wall protects the palace from the outer world.","41.04387308576512,29.015929923862068"
Yıldız Park,4.7,844639,"9,10,11,12,13,14",https://tr.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z_Park%C4%B1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7ba74cafa3d:0x8d3f0c3423ee17e6?sa=X&ved=1t:8290&ictx=111,0,"Yıldız Park is a historical park located in Beşiktaş District of Istanbul . Palanga Street, extending from Balmumcu to Ortaköy , forms the northern and eastern border, and Çırağan Street, extending from Ortaköy to Beşiktaş , forms the southern border. Yıldız Park, which has two separate gates, one on Palanga Street and the other on Çırağan Street, has two mansions called Malta Pavilion and Çadır Pavilion .","41.04950796854129,29.015295073702305"
Ihlamur Pavilion,4.6,925873,"1,2,3,4,7",https://www.millisaraylar.gov.tr/Lokasyon/7/ihlamur-kasri,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7a7a0956dc7:0x3a20cbb3f7bcd5d8?sa=X&ved=1t:8290&ictx=111,0,"The lower part of the valley which includes the Ihlamur Pavilions belonged to Hacı Hüseyin Agha, the administrator of the imperial dockyard during the reign of Sultan Ahmed III (1703-1730). Later it was owned by the state and laid out as an imperial garden. Some archery stones commemorating distance shooting records in the upper part of the valley indicate that Sultan Selim III (1789-1807) and Sultan Mahmud II (1808-1839) held shooting contests with other archers near the Yıldız district. These stones are inscribed with the distances, placings, and dates of the sultans’ shots at targets consisting of jugs filled with water. During the reign of Sultan Abdülmecid (1839-1861), the third part of the valley was planted and terraced to form the “Conversation Garden”.","41.05195756244766,29.001298861846962"
Besiktas Stadium,4.7,676421,"18,19,20",https://tr.wikipedia.org/wiki/Be%C5%9Fikta%C5%9F_Park,https://www.google.com/maps?hl=tr&gl=tr&um=1&ie=UTF-8&fb=1&sa=X&ftid=0x14cab776f9715eeb:0x2cef984e492e1bd8,0,"Beşiktaş Park, or Tüpraş Stadium as per the sponsorship agreement , [5] is a multi-purpose stadium with a capacity of 42,590 spectators located in the Beşiktaş district of Istanbul . BJK İnönü Stadium, the old stadium of the host Beşiktaş football team, was demolished and built on the same land.","41.039995299764044,28.994412698597092"
Besiktas Panayia Greek Orthodox Church,4.0,545412,"1,2,3,5",https://tr.wikipedia.org/wiki/Panayia_Rum_Ortodoks_Kilisesi_(Be%C5%9Fikta%C5%9F),https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7a1f311f213:0x1c9170df801fc663?sa=X&ved=1t:8290&ictx=111,0,"Panayia Greek Orthodox Church is a Greek Orthodox church located in the Beşiktaş district of Istanbul, Turkey. The building dates back to the 16th century during the Byzantine period. The name of the church was dedicated to the death of the Virgin Mary.","41.04390892586081,29.00515410237262"
Bebek Park,4.5,289564,"9,11,12",https://tr.wikipedia.org/wiki/Bebek_Park%C4%B1,"https://www.google.com/maps/place/Bebek+Park%C4%B1/@41.0756528,29.0440833,14z/data=!4m16!1m9!3m8!1s0x14cab61d06122059:0x466f5f480ba265f9!2sBebek+Park%C4%B1!3b1!8m2!3d41.0757749!4d29.0484006!10e5!16s%2Fg%2F113gybhsd!3m5!1s0x14cab61d06122059:0x466f5f480ba265f9!8m2!3d41.0757749!4d29.0484006!16s%2Fg%2F113gybhsd?entry=ttu",0,"Bebek Park was the garden of the Humayunabad Pavilion in the 18th century. II. After the legitimacy , it started to serve as a park in 1908. During the Republic period, Bebek Casino was built instead of Bebek Pavilion. During Bedrettin Dalan 's term as mayor, the region was expropriated and a statue of Poet Fuzuli was erected in the middle of the park. The park was renewed by the Sabancı Foundation in 2008 and was named Türkan Sabancı Baby Park . [1] The design and renovation works of the renewed park were carried out by Italian architect Ermanno Casasco and his team.","41.0774968049039,29.04858941093314"
